date,day,month,year,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,age_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
2014-11-17,17,11,2014,269950.0,3.0,1.5,1950.0,7560.0,1.0,0,2,4,7,1320.0,630,39.0,0,98022,47.1976,-121.999,1950.0,8941.0
2015-01-07,7,1,2015,330000.0,2.0,1.0,1350.0,8220.0,1.0,0,0,3,7,1060.0,290,66.0,0,98177,47.7224,-122.35799999999999,1540.0,8280.0
2014-07-25,25,7,2014,260000.0,3.0,2.5,1670.0,5797.0,2.0,0,0,3,7,1670.0,0,26.0,0,98030,47.3505,-122.179,1670.0,6183.0
2015-04-14,14,4,2015,470000.0,4.0,3.0,2380.0,5125.0,1.5,0,0,4,7,1680.0,700,90.0,0,98126,47.5384,-122.376,1410.0,5375.0
2014-06-13,13,6,2014,589000.0,4.0,3.0,2440.0,9600.0,2.0,0,0,5,7,2440.0,0,53.0,0,98034,47.7044,-122.2,2290.0,9600.0
2014-07-23,23,7,2014,163500.0,2.0,1.5,1050.0,3419.0,2.0,0,0,3,7,1050.0,0,18.0,0,98038,47.3848,-122.039,1050.0,3417.0
2014-09-05,5,9,2014,835000.0,4.0,2.75,3130.0,13412.0,2.0,0,0,3,9,2140.0,990,21.0,0,98052,47.6993,-122.102,2260.0,9984.0
2014-11-21,21,11,2014,1095000.0,5.0,3.0,4090.0,12850.0,1.0,0,2,4,10,2090.0,2000,28.0,0,98033,47.6627,-122.18799999999999,2540.0,10270.0
2015-04-15,15,4,2015,269000.0,4.0,1.75,1490.0,10000.0,1.0,0,0,4,8,1100.0,390,46.0,0,98023,47.3099,-122.37899999999999,2190.0,8910.0
2014-05-05,5,5,2014,560000.0,3.0,2.5,1900.0,8744.0,2.0,0,0,3,8,1900.0,0,27.0,0,98074,47.62,-122.04299999999999,2030.0,8744.0
2015-04-18,18,4,2015,615000.0,4.0,1.0,1330.0,2400.0,1.5,0,0,4,6,1330.0,0,114.0,0,98103,47.65,-122.34,1330.0,4400.0
2014-12-05,5,12,2014,585188.0,3.0,2.25,2230.0,10026.0,1.0,0,0,3,8,1430.0,800,39.0,0,98052,47.6647,-122.15299999999999,2230.0,9340.0
2014-08-18,18,8,2014,305000.0,3.0,1.75,1650.0,9480.0,1.0,0,0,3,7,1220.0,430,37.0,0,98034,47.726000000000006,-122.191,1540.0,8400.0
2014-11-05,5,11,2014,166950.0,3.0,1.0,1190.0,8820.0,1.0,0,0,3,6,1190.0,0,55.0,0,98058,47.4616,-122.184,1230.0,7980.0
2014-09-12,12,9,2014,799000.0,3.0,2.5,2140.0,9897.0,1.0,0,0,4,8,2140.0,0,55.0,0,98040,47.5505,-122.219,2680.0,10083.0
2014-06-25,25,6,2014,400000.0,3.0,2.5,2180.0,7508.0,1.0,0,0,4,7,1420.0,760,52.0,0,98133,47.7606,-122.336,1900.0,7818.0
2014-12-01,1,12,2014,230000.0,3.0,1.0,1060.0,10228.0,1.0,0,0,3,7,1060.0,0,66.0,0,98155,47.7481,-122.3,1570.0,10228.0
2014-05-15,15,5,2014,256883.0,3.0,2.5,1690.0,5025.0,2.0,0,0,3,8,1690.0,0,11.0,0,98023,47.2779,-122.34700000000001,2550.0,5001.0
2014-11-11,11,11,2014,423000.0,4.0,2.0,1970.0,6480.0,1.5,0,0,5,7,1130.0,840,94.0,0,98108,47.5511,-122.31200000000001,1500.0,6480.0
2014-07-23,23,7,2014,465000.0,3.0,2.5,2150.0,4084.0,2.0,0,0,3,8,2150.0,0,7.0,0,98126,47.5488,-122.37200000000001,1750.0,2385.0
2015-03-11,11,3,2015,210000.0,3.0,1.0,860.0,11725.0,1.0,0,0,4,6,860.0,0,72.0,0,98056,47.5093,-122.184,1300.0,9514.0
2014-11-12,12,11,2014,297000.0,3.0,2.5,1940.0,14952.0,2.0,0,0,3,8,1940.0,0,20.0,0,98042,47.3777,-122.165,2030.0,10450.0
2014-07-16,16,7,2014,470000.0,3.0,1.0,1010.0,5000.0,1.0,0,0,3,7,1010.0,0,62.0,0,98107,47.675,-122.39399999999999,1680.0,5000.0
2014-08-04,4,8,2014,226500.0,3.0,1.5,1300.0,7370.0,1.0,0,0,4,7,900.0,400,38.0,0,98023,47.3025,-122.37,1430.0,7500.0
2015-03-03,3,3,2015,274250.0,3.0,1.0,910.0,8450.0,1.0,0,0,4,6,910.0,0,53.0,0,98059,47.4787,-122.15799999999999,1400.0,8040.0
2014-08-04,4,8,2014,840000.0,4.0,1.75,2480.0,11010.0,1.0,0,0,4,9,1630.0,850,48.0,0,98040,47.5378,-122.219,2770.0,10744.0
2014-09-19,19,9,2014,677900.0,3.0,2.5,2440.0,4587.0,2.0,0,0,3,8,2440.0,0,4.0,0,98052,47.7073,-122.11399999999999,2750.0,4587.0
2015-02-05,5,2,2015,425000.0,3.0,1.0,1010.0,5864.0,1.0,0,0,3,7,1010.0,0,100.0,0,98116,47.5733,-122.381,1290.0,5000.0
2014-11-23,23,11,2014,180250.0,2.0,0.75,900.0,9600.0,1.0,0,0,3,6,900.0,0,73.0,0,98166,47.4604,-122.339,1250.0,14280.0
2014-07-17,17,7,2014,464000.0,6.0,3.0,2300.0,3404.0,2.0,0,0,3,7,1600.0,700,94.0,1994,98133,47.7067,-122.34299999999999,1560.0,1312.0
2015-04-22,22,4,2015,320000.0,4.0,2.25,1550.0,7579.0,2.0,0,0,3,8,1550.0,0,22.0,0,98038,47.354,-122.04700000000001,1630.0,6397.0
2014-07-17,17,7,2014,625504.0,3.0,2.25,1270.0,1566.0,2.0,0,0,3,8,1060.0,210,0.0,0,98105,47.6647,-122.28399999999999,1160.0,1327.0
2014-05-15,15,5,2014,592500.0,4.0,2.5,2240.0,12032.0,1.0,0,0,3,9,2240.0,0,31.0,0,98074,47.6143,-122.01700000000001,2520.0,12368.0
2015-01-14,14,1,2015,465000.0,3.0,2.5,2714.0,17936.0,2.0,0,0,3,9,2714.0,0,10.0,0,98001,47.3185,-122.275,2590.0,18386.0
2014-05-27,27,5,2014,477000.0,4.0,2.75,1720.0,6270.0,2.0,0,0,3,8,1720.0,0,36.0,0,98118,47.5458,-122.26799999999999,2130.0,8700.0
2015-01-15,15,1,2015,280000.0,2.0,1.0,850.0,16400.0,1.0,0,0,3,6,850.0,0,92.0,0,98168,47.4889,-122.29899999999999,1100.0,14459.0
2014-07-03,3,7,2014,445838.0,3.0,2.5,2250.0,5692.0,2.0,0,0,3,8,2250.0,0,14.0,0,98146,47.5133,-122.37899999999999,1320.0,5390.0
2014-08-28,28,8,2014,1072000.0,2.0,2.25,3900.0,14864.0,1.0,0,3,3,8,1950.0,1950,67.0,0,98144,47.5884,-122.291,2580.0,5184.0
2014-10-23,23,10,2014,467000.0,2.0,1.5,1320.0,10800.0,1.0,0,0,4,8,1320.0,0,67.0,0,98177,47.7145,-122.367,2120.0,12040.0
2014-08-22,22,8,2014,686000.0,4.0,2.5,2760.0,6440.0,2.0,0,0,3,10,2760.0,0,15.0,0,98075,47.5836,-122.02600000000001,3070.0,8127.0
2014-06-05,5,6,2014,279950.0,3.0,2.0,1750.0,9750.0,1.0,0,0,3,7,1350.0,400,53.0,0,98198,47.398,-122.29899999999999,1900.0,10125.0
2014-09-04,4,9,2014,527000.0,4.0,2.25,2330.0,19436.0,2.0,0,0,3,8,2330.0,0,27.0,0,98011,47.7663,-122.215,1910.0,10055.0
2014-09-18,18,9,2014,325000.0,3.0,2.25,2220.0,16020.0,1.0,0,0,4,8,1780.0,440,48.0,0,98030,47.3758,-122.21700000000001,2080.0,9583.0
2014-09-03,3,9,2014,328000.0,3.0,2.25,2020.0,8379.0,2.0,0,0,3,7,2020.0,0,20.0,0,98038,47.3828,-122.023,2020.0,8031.0
2014-06-04,4,6,2014,390000.0,3.0,2.25,1250.0,7500.0,1.0,0,0,5,7,1250.0,0,72.0,0,98146,47.5123,-122.37299999999999,1280.0,7392.0
2015-03-09,9,3,2015,479950.0,2.0,2.0,1510.0,6516.0,1.0,0,0,3,8,1510.0,0,10.0,0,98053,47.7076,-122.01299999999999,1640.0,6009.0
2014-05-29,29,5,2014,264950.0,4.0,2.25,1720.0,9753.0,1.0,0,0,4,7,1120.0,600,36.0,0,98023,47.2922,-122.37100000000001,1510.0,9753.0
2015-01-15,15,1,2015,235000.0,3.0,1.0,1430.0,15246.0,1.0,0,0,4,7,980.0,450,54.0,0,98031,47.4075,-122.214,1960.0,13068.0
2015-03-03,3,3,2015,516500.0,3.0,2.5,1480.0,4729.0,2.0,0,0,3,7,1480.0,0,11.0,0,98053,47.6794,-122.03399999999999,2250.0,4729.0
2015-04-13,13,4,2015,655000.0,2.0,1.75,1450.0,15798.0,2.0,1,4,3,7,1230.0,220,100.0,1978,98166,47.4497,-122.375,2030.0,13193.0
2014-06-16,16,6,2014,500000.0,4.0,2.75,2280.0,15347.0,1.0,0,0,5,7,2280.0,0,54.0,0,98059,47.5218,-122.164,2280.0,15347.0
2014-11-21,21,11,2014,315000.0,6.0,2.75,2940.0,7350.0,1.0,0,0,3,8,1780.0,1160,36.0,0,98023,47.3103,-122.339,2120.0,8236.0
2014-11-20,20,11,2014,213000.0,2.0,1.0,1000.0,10200.0,1.0,0,0,3,6,1000.0,0,53.0,0,98024,47.5687,-121.899,1150.0,13702.0
2014-09-02,2,9,2014,475000.0,3.0,1.5,2480.0,5280.0,1.5,0,0,5,7,1620.0,860,67.0,0,98108,47.5575,-122.303,2090.0,4800.0
2015-03-20,20,3,2015,410000.0,4.0,1.0,1970.0,4740.0,1.5,0,0,3,7,1670.0,300,111.0,2005,98122,47.6136,-122.303,1510.0,4740.0
2014-05-29,29,5,2014,472000.0,6.0,2.5,4410.0,14034.0,1.0,0,2,4,9,2350.0,2060,49.0,0,98003,47.3376,-122.324,2600.0,13988.0
2014-12-08,8,12,2014,225000.0,3.0,1.75,1430.0,8505.0,1.0,0,0,4,7,1430.0,0,46.0,0,98003,47.3173,-122.319,1190.0,8640.0
2014-10-01,1,10,2014,210000.0,2.0,1.0,830.0,6000.0,1.0,0,0,3,6,830.0,0,74.0,0,98126,47.5308,-122.376,830.0,4960.0
2015-01-27,27,1,2015,455000.0,2.0,1.0,1430.0,5000.0,1.5,0,0,2,7,1430.0,0,90.0,0,98115,47.6727,-122.29899999999999,1450.0,3750.0
2015-04-27,27,4,2015,225000.0,3.0,1.0,1300.0,8316.0,1.0,0,0,4,6,1300.0,0,61.0,0,98002,47.3221,-122.21600000000001,1260.0,8316.0
2014-08-26,26,8,2014,480000.0,2.0,1.0,1030.0,3060.0,1.0,0,2,4,7,790.0,240,96.0,0,98103,47.6779,-122.353,1390.0,3060.0
2015-02-12,12,2,2015,363000.0,3.0,2.5,2740.0,11872.0,2.0,0,0,3,9,2740.0,0,25.0,0,98023,47.3076,-122.395,2570.0,10377.0
2014-09-29,29,9,2014,2400000.0,4.0,2.5,3650.0,8354.0,1.0,1,4,3,9,1830.0,1820,14.0,0,98074,47.6338,-122.072,3120.0,18841.0
2015-02-26,26,2,2015,181000.0,2.0,1.5,720.0,5120.0,1.0,0,0,3,6,720.0,0,61.0,0,98106,47.5218,-122.35700000000001,1150.0,2566.0
2015-03-14,14,3,2015,250000.0,4.0,2.0,2010.0,7312.0,1.0,0,0,4,7,2010.0,0,39.0,0,98002,47.2785,-122.213,2010.0,7650.0
2015-04-22,22,4,2015,481000.0,3.0,1.75,1560.0,3000.0,1.0,0,0,4,6,770.0,790,97.0,0,98103,47.6846,-122.345,1390.0,3000.0
2014-09-23,23,9,2014,260000.0,3.0,2.0,1810.0,7209.0,1.0,0,0,4,7,1240.0,570,36.0,0,98032,47.3656,-122.27799999999999,1750.0,7209.0
2014-05-13,13,5,2014,455000.0,4.0,2.5,3360.0,7685.0,2.0,0,0,3,9,3360.0,0,13.0,0,98058,47.4369,-122.111,3060.0,6567.0
2015-04-21,21,4,2015,349500.0,3.0,1.0,1400.0,3538.0,1.0,0,0,3,7,800.0,600,62.0,0,98118,47.5405,-122.27,1620.0,6331.0
2014-09-29,29,9,2014,245000.0,3.0,2.5,1730.0,7442.0,2.0,0,0,3,7,1730.0,0,27.0,0,98030,47.3507,-122.178,1630.0,6458.0
2014-05-19,19,5,2014,592500.0,2.0,2.0,1420.0,9191.0,1.5,0,2,5,7,1420.0,0,86.0,0,98115,47.6979,-122.32,1420.0,6816.0
2014-10-20,20,10,2014,385000.0,4.0,1.75,2360.0,7620.0,1.0,0,0,4,7,1180.0,1180,59.0,0,98106,47.5278,-122.345,1910.0,7620.0
2015-02-11,11,2,2015,315000.0,3.0,1.75,1580.0,11455.0,1.0,0,0,4,7,1200.0,380,41.0,0,98059,47.4756,-122.147,1550.0,10650.0
2014-11-24,24,11,2014,255000.0,3.0,1.0,1230.0,10170.0,1.0,0,0,3,7,1230.0,0,35.0,0,98045,47.4437,-121.772,1380.0,10098.0
2014-08-29,29,8,2014,693000.0,4.0,2.5,2460.0,4425.0,2.0,0,0,3,8,2460.0,0,8.0,0,98052,47.7048,-122.109,2990.0,5659.0
2014-12-02,2,12,2014,780000.0,3.0,1.0,1660.0,4400.0,1.5,0,0,3,8,1460.0,200,103.0,0,98112,47.6362,-122.302,1660.0,4400.0
2014-10-24,24,10,2014,237000.0,3.0,1.75,1270.0,8470.0,1.0,0,0,4,7,1270.0,0,54.0,0,98198,47.4207,-122.29,1600.0,8470.0
2015-04-28,28,4,2015,425000.0,2.0,1.0,770.0,5040.0,1.0,0,0,3,5,770.0,0,85.0,0,98144,47.5964,-122.29899999999999,1330.0,2580.0
2014-10-27,27,10,2014,369900.0,1.0,0.75,760.0,10079.0,1.0,1,4,5,5,760.0,0,78.0,0,98070,47.4683,-122.43799999999999,1230.0,14267.0
2014-05-19,19,5,2014,290000.0,4.0,2.5,1700.0,7280.0,2.0,0,0,4,7,1700.0,0,26.0,0,98031,47.4045,-122.171,1950.0,7475.0
2014-09-29,29,9,2014,285000.0,3.0,1.0,1120.0,10701.0,1.0,0,0,3,7,1120.0,0,60.0,0,98106,47.5544,-122.35799999999999,1130.0,6350.0
2014-08-14,14,8,2014,415000.0,2.0,1.0,1070.0,4500.0,1.0,0,0,3,7,1070.0,0,77.0,0,98115,47.6802,-122.29,1320.0,4465.0
2015-04-09,9,4,2015,272500.0,3.0,2.5,2070.0,9900.0,1.0,0,0,3,8,1420.0,650,36.0,0,98023,47.2988,-122.37100000000001,2070.0,8250.0
2015-05-01,1,5,2015,436000.0,2.0,1.0,1040.0,7538.0,1.0,0,0,4,7,1040.0,0,76.0,0,98133,47.7107,-122.352,1440.0,7530.0
2014-10-17,17,10,2014,210000.0,3.0,1.0,1700.0,11390.0,1.0,0,0,4,7,1700.0,0,47.0,0,98003,47.3271,-122.323,1350.0,8164.0
2014-09-25,25,9,2014,236000.0,3.0,1.0,1300.0,5898.0,1.0,0,0,3,7,1300.0,0,53.0,0,98178,47.5053,-122.255,1320.0,7619.0
2014-11-24,24,11,2014,331000.0,3.0,1.75,1080.0,1306.0,1.0,0,0,3,7,580.0,500,60.0,2003,98199,47.6601,-122.4,1440.0,2225.0
2015-03-20,20,3,2015,365000.0,3.0,2.5,2653.0,4510.0,2.0,0,0,3,8,2653.0,0,9.0,0,98031,47.4145,-122.166,2653.0,4927.0
2015-01-27,27,1,2015,450000.0,3.0,2.0,2290.0,16258.0,1.0,0,0,5,8,2290.0,0,55.0,0,98058,47.4672,-122.165,1660.0,10530.0
2014-11-13,13,11,2014,770000.0,4.0,2.75,3820.0,26300.0,2.0,0,0,3,9,2850.0,970,0.0,0,98028,47.7618,-122.26100000000001,1860.0,12136.0
2015-05-05,5,5,2015,405000.0,3.0,1.75,2390.0,6000.0,1.0,0,0,3,6,1240.0,1150,107.0,0,98118,47.5362,-122.26799999999999,2020.0,6000.0
2014-07-03,3,7,2014,304900.0,4.0,1.75,2600.0,11325.0,1.0,0,0,4,7,1610.0,990,45.0,0,98031,47.3954,-122.206,1720.0,11088.0
2015-02-27,27,2,2015,170000.0,2.0,1.0,860.0,5265.0,1.0,0,0,3,6,860.0,0,84.0,0,98178,47.5048,-122.272,1650.0,8775.0
2015-05-13,13,5,2015,2050000.0,5.0,3.0,3830.0,8480.0,2.0,0,1,5,9,2630.0,1200,110.0,1994,98122,47.6166,-122.287,3050.0,7556.0
2014-06-30,30,6,2014,780000.0,4.0,2.5,3500.0,7048.0,2.0,0,0,3,9,3500.0,0,9.0,0,98053,47.6811,-122.025,3920.0,7864.0
2015-04-10,10,4,2015,330000.0,3.0,3.0,2420.0,13959.0,1.0,0,0,4,8,1740.0,680,27.0,0,98028,47.7486,-122.23,2570.0,13300.0
2014-09-05,5,9,2014,370000.0,4.0,2.5,2720.0,8666.0,2.0,0,0,3,9,2720.0,0,22.0,0,98030,47.3846,-122.169,2410.0,8100.0
2014-10-17,17,10,2014,467000.0,5.0,2.25,2500.0,13500.0,1.0,0,0,3,7,1850.0,650,35.0,0,98072,47.7564,-122.14399999999999,2300.0,9750.0
2015-02-09,9,2,2015,405000.0,3.0,1.75,1670.0,6720.0,1.0,0,0,3,7,1140.0,530,35.0,0,98034,47.7198,-122.193,1670.0,7320.0
2014-07-02,2,7,2014,675000.0,5.0,2.25,2900.0,10300.0,1.0,0,0,3,8,1450.0,1450,29.0,0,98006,47.5461,-122.15100000000001,2310.0,10300.0
2014-08-12,12,8,2014,500000.0,2.0,1.0,1640.0,14100.0,1.0,0,0,4,7,1140.0,500,60.0,0,98006,47.5712,-122.14299999999999,1520.0,13527.0
2014-07-23,23,7,2014,389999.0,4.0,2.5,1890.0,15770.0,2.0,0,0,4,7,1890.0,0,46.0,0,98166,47.4281,-122.34299999999999,2410.0,15256.0
2015-02-24,24,2,2015,630000.0,4.0,1.75,2950.0,9025.0,1.0,0,2,4,8,1780.0,1170,40.0,0,98034,47.7128,-122.223,2120.0,9600.0
2014-10-22,22,10,2014,360000.0,4.0,2.5,2160.0,9528.0,2.0,0,0,3,9,2160.0,0,22.0,0,98001,47.3341,-122.255,2280.0,9937.0
2014-10-02,2,10,2014,580000.0,4.0,3.0,3280.0,11060.0,2.0,0,0,3,8,2270.0,1010,28.0,0,98056,47.5399,-122.181,2320.0,11004.0
2014-07-09,9,7,2014,550000.0,3.0,2.0,1970.0,4166.0,2.0,0,3,5,8,1270.0,700,85.0,0,98126,47.5717,-122.375,2390.0,4166.0
2014-07-10,10,7,2014,879000.0,4.0,2.5,3360.0,22111.0,2.0,0,0,3,10,3360.0,0,20.0,0,98075,47.5951,-122.01700000000001,3150.0,11374.0
2014-08-22,22,8,2014,265000.0,3.0,2.0,1320.0,8959.0,1.0,0,0,3,7,1320.0,0,21.0,0,98042,47.3536,-122.14399999999999,1740.0,7316.0
2015-03-04,4,3,2015,446500.0,3.0,2.5,2650.0,7286.0,2.0,0,0,3,8,2650.0,0,25.0,0,98059,47.5084,-122.154,2400.0,7220.0
2014-06-02,2,6,2014,404000.0,3.0,1.5,2030.0,8880.0,1.0,0,0,3,7,1330.0,700,51.0,0,98108,47.5586,-122.311,2140.0,5592.0
2014-05-29,29,5,2014,267500.0,3.0,1.75,1590.0,11914.0,1.0,0,2,3,7,1090.0,500,57.0,0,98188,47.4427,-122.274,1630.0,9052.0
2014-08-11,11,8,2014,335000.0,3.0,2.5,2440.0,7632.0,2.0,0,0,3,8,2440.0,0,16.0,0,98003,47.3494,-122.301,2510.0,7903.0
2014-06-19,19,6,2014,576000.0,3.0,2.5,1940.0,9000.0,1.0,0,0,4,7,970.0,970,66.0,0,98117,47.6933,-122.39299999999999,2190.0,7310.0
2015-04-01,1,4,2015,208633.0,3.0,2.5,2040.0,3810.0,2.0,0,0,3,8,2040.0,0,9.0,0,98038,47.3537,-122.0,2370.0,4590.0
2015-01-15,15,1,2015,315000.0,3.0,2.25,2200.0,8750.0,1.0,0,0,4,7,1120.0,1080,51.0,0,98166,47.476000000000006,-122.337,1460.0,10139.0
2015-02-17,17,2,2015,725000.0,3.0,1.75,1920.0,3300.0,1.0,0,0,4,8,960.0,960,102.0,0,98112,47.6239,-122.29799999999999,1740.0,4000.0
2015-04-03,3,4,2015,550000.0,4.0,2.75,1800.0,7750.0,1.0,0,0,4,8,1400.0,400,50.0,0,98177,47.7776,-122.384,1800.0,8275.0
2014-06-12,12,6,2014,610750.0,4.0,2.25,2180.0,7297.0,2.0,0,0,3,8,2180.0,0,30.0,0,98074,47.6459,-122.05799999999999,2250.0,9781.0
2015-02-28,28,2,2015,550700.0,2.0,1.0,1010.0,5000.0,1.5,0,0,4,6,1010.0,0,107.0,0,98105,47.6692,-122.29700000000001,1460.0,5000.0
2015-01-08,8,1,2015,665000.0,4.0,2.75,3320.0,10574.0,2.0,0,0,5,8,2220.0,1100,55.0,0,98056,47.5376,-122.18,2720.0,8330.0
2015-02-09,9,2,2015,834000.0,4.0,2.5,2370.0,4000.0,1.5,0,2,5,8,1980.0,390,87.0,0,98144,47.601000000000006,-122.294,2440.0,5750.0
2014-05-02,2,5,2014,2384000.0,5.0,2.5,3650.0,9050.0,2.0,0,4,5,10,3370.0,280,93.0,0,98119,47.6345,-122.367,2880.0,5400.0
2014-06-18,18,6,2014,1384000.0,4.0,3.25,4290.0,12103.0,1.0,0,3,3,11,2690.0,1600,17.0,0,98006,47.5503,-122.102,3860.0,11244.0
2014-12-09,9,12,2014,1400000.0,4.0,3.25,4290.0,12103.0,1.0,0,3,3,11,2690.0,1600,17.0,0,98006,47.5503,-122.102,3860.0,11244.0
2014-11-05,5,11,2014,305000.0,4.0,2.25,1950.0,7700.0,1.0,0,0,3,8,1350.0,600,35.0,0,98058,47.4441,-122.125,2150.0,7350.0
2015-04-08,8,4,2015,487000.0,3.0,2.0,2590.0,14052.0,1.0,0,0,5,8,1720.0,870,67.0,0,98133,47.7357,-122.333,1570.0,8162.0
2014-07-23,23,7,2014,548000.0,2.0,1.0,1470.0,3864.0,1.0,0,0,4,7,1170.0,300,98.0,0,98103,47.6638,-122.345,1570.0,3864.0
2014-11-22,22,11,2014,268750.0,4.0,1.0,800.0,8775.0,1.0,0,0,3,6,800.0,0,71.0,0,98166,47.48,-122.336,1310.0,8775.0
2014-05-13,13,5,2014,819900.0,5.0,2.75,3150.0,7119.0,2.0,0,0,3,9,3150.0,0,1.0,0,98052,47.6759,-122.15100000000001,1560.0,8384.0
2014-10-23,23,10,2014,520000.0,3.0,2.25,2030.0,16200.0,2.0,0,0,3,8,2030.0,0,30.0,0,98027,47.5162,-122.057,2660.0,17958.0
2014-07-21,21,7,2014,230000.0,3.0,2.0,1450.0,11204.0,1.0,0,0,3,7,1450.0,0,11.0,0,98001,47.2639,-122.25200000000001,1520.0,9518.0
2015-02-02,2,2,2015,240000.0,3.0,1.75,1510.0,10248.0,1.0,0,0,3,7,1510.0,0,46.0,0,98023,47.2929,-122.37100000000001,1510.0,9753.0
2014-09-05,5,9,2014,232000.0,2.0,1.0,1240.0,12092.0,1.0,0,0,3,6,960.0,280,92.0,1984,98146,47.4957,-122.352,1820.0,7460.0
2015-03-11,11,3,2015,240500.0,2.0,1.0,1240.0,12092.0,1.0,0,0,3,6,960.0,280,93.0,1984,98146,47.4957,-122.352,1820.0,7460.0
2014-09-05,5,9,2014,740000.0,4.0,2.0,2050.0,4400.0,1.5,0,0,4,9,2050.0,0,92.0,0,98102,47.644,-122.319,2320.0,5500.0
2015-04-28,28,4,2015,186375.0,3.0,1.0,1000.0,7636.0,1.0,0,0,2,7,1000.0,0,63.0,0,98166,47.472,-122.344,1150.0,7600.0
2014-07-25,25,7,2014,790000.0,3.0,2.25,2370.0,10289.0,1.0,0,0,4,9,1590.0,780,37.0,0,98005,47.592,-122.166,2500.0,10004.0
2014-09-16,16,9,2014,880000.0,4.0,3.5,2800.0,6750.0,2.0,0,0,3,9,1890.0,910,63.0,2002,98105,47.669,-122.275,2370.0,6120.0
2015-04-16,16,4,2015,279000.0,6.0,1.75,2240.0,11180.0,2.0,0,0,4,7,2240.0,0,60.0,0,98198,47.42,-122.323,1590.0,7955.0
2014-07-29,29,7,2014,295000.0,3.0,2.0,1810.0,10530.0,1.0,0,2,3,8,1810.0,0,23.0,0,98022,47.1913,-122.012,1910.0,10450.0
2015-04-08,8,4,2015,640000.0,2.0,1.0,1070.0,5000.0,1.0,0,0,3,7,1070.0,0,91.0,0,98103,47.6666,-122.331,1710.0,5000.0
2014-07-03,3,7,2014,940000.0,4.0,2.0,2490.0,9525.0,2.0,0,0,5,9,2490.0,0,46.0,0,98040,47.5639,-122.21700000000001,2770.0,9525.0
2014-10-07,7,10,2014,260000.0,4.0,2.5,1960.0,5238.0,2.0,0,0,3,7,1960.0,0,11.0,0,98038,47.3483,-122.052,1800.0,5894.0
2014-06-02,2,6,2014,559900.0,3.0,2.75,2930.0,5569.0,1.0,0,0,3,9,1860.0,1070,10.0,0,98072,47.7648,-122.164,2580.0,11045.0
2014-07-22,22,7,2014,791500.0,4.0,2.0,1510.0,3500.0,1.5,0,0,5,7,1510.0,0,103.0,0,98103,47.6794,-122.35700000000001,1820.0,3750.0
2014-08-26,26,8,2014,265000.0,3.0,1.75,1420.0,8250.0,1.0,0,0,3,7,1420.0,0,60.0,0,98133,47.7535,-122.354,1740.0,8000.0
2015-04-24,24,4,2015,485000.0,4.0,1.75,2560.0,43995.0,2.0,0,0,4,7,2560.0,0,53.0,0,98052,47.6945,-122.09299999999999,2560.0,14764.0
2014-11-06,6,11,2014,684000.0,4.0,3.5,3040.0,8414.0,2.0,0,0,3,9,2420.0,620,4.0,0,98059,47.5222,-122.15700000000001,3470.0,8066.0
2014-09-09,9,9,2014,425000.0,3.0,1.75,2500.0,6840.0,1.0,0,0,3,8,1300.0,1200,57.0,0,98125,47.7222,-122.32,1580.0,8691.0
2014-07-18,18,7,2014,552250.0,4.0,2.5,2580.0,5823.0,2.0,0,0,3,8,2580.0,0,12.0,0,98065,47.5374,-121.875,2380.0,5823.0
2014-07-23,23,7,2014,165000.0,4.0,1.0,1000.0,7134.0,1.0,0,0,3,6,1000.0,0,71.0,0,98178,47.4897,-122.24,1020.0,7138.0
2014-12-29,29,12,2014,239900.0,4.0,1.0,1000.0,7134.0,1.0,0,0,3,6,1000.0,0,71.0,0,98178,47.4897,-122.24,1020.0,7138.0
2014-10-21,21,10,2014,206600.0,3.0,2.0,1390.0,13464.0,1.0,0,0,4,7,1390.0,0,27.0,0,98030,47.3581,-122.17299999999999,1720.0,12080.0
2015-04-16,16,4,2015,387000.0,4.0,1.75,2500.0,7690.0,1.0,0,0,3,7,1250.0,1250,42.0,0,98155,47.7713,-122.307,2040.0,8646.0
2014-06-04,4,6,2014,299000.0,1.0,0.75,560.0,12120.0,1.0,0,0,3,4,560.0,0,47.0,0,98014,47.675,-121.854,1300.0,19207.0
2014-09-22,22,9,2014,855000.0,4.0,2.75,2270.0,10460.0,2.0,0,0,3,9,2270.0,0,49.0,0,98040,47.5603,-122.22200000000001,2610.0,10180.0
2015-01-26,26,1,2015,315000.0,3.0,1.0,1900.0,14400.0,1.0,0,0,4,7,1300.0,600,61.0,0,98166,47.4147,-122.337,1940.0,14400.0
2014-12-03,3,12,2014,437500.0,2.0,1.0,990.0,3120.0,1.0,0,2,5,7,790.0,200,107.0,0,98103,47.68,-122.353,1930.0,3120.0
2014-06-04,4,6,2014,375000.0,4.0,1.75,2200.0,7475.0,1.0,0,0,5,7,1100.0,1100,59.0,0,98118,47.543,-122.28,1600.0,5766.0
2014-08-06,6,8,2014,300000.0,4.0,2.5,1910.0,4862.0,2.0,0,0,3,7,1910.0,0,9.0,0,98038,47.3607,-122.03399999999999,2010.0,5091.0
2014-10-06,6,10,2014,420000.0,4.0,1.0,1750.0,9600.0,1.5,0,0,4,7,1750.0,0,60.0,0,98006,47.5759,-122.137,1750.0,10530.0
